subset,category,test_fold,model,mse,mae
BuffaloRochester,all,5,featureless,1.5348736515657704,0.9016125564958201
BuffaloRochester,all,5,linear,1.4895489124851593,0.899375188783675
BuffaloRochester,all,5,gam,1.4023762122412238,0.9003474778225069
BuffaloRochester,same,5,featureless,1.3459338128387603,0.9078307136431123
BuffaloRochester,same,5,linear,1.166538200315839,0.9549939959937682
BuffaloRochester,same,5,gam,1.1660693487196045,0.9537542591270566
BuffaloRochester,other,5,featureless,1.53839607236078,0.9018472722406322
BuffaloRochester,other,5,linear,1.4921794947297695,0.8994172984145328
BuffaloRochester,other,5,gam,1.4037269326807496,0.9002894608471956
California,all,1,featureless,0.8722268388709686,0.8735070245711407
California,all,1,linear,0.361401367612843,0.48339219819312595
California,all,1,gam,0.45777726306030564,0.6018260881793845
California,same,1,featureless,1.186033193102666,1.0299990311030032
California,same,1,linear,0.36698007188259174,0.5666189128375146
California,same,1,gam,0.6563017216514407,0.7540505692138308
California,other,1,featureless,0.8679471297738551,0.8711479803098708
California,other,1,linear,0.38485416594930477,0.5017028625662789
California,other,1,gam,0.5122074827650307,0.6371796967060576
California,all,2,featureless,0.8990932607721063,0.8569742355439423
California,all,2,linear,0.6085961300813638,0.6976993897992005
California,all,2,gam,0.49334640731752644,0.5344291660470071
California,same,2,featureless,1.072267053229047,0.937251072458863
California,same,2,linear,0.4938366342939217,0.5755161960903118
California,same,2,gam,1.0063878310609993,0.597340653868197
California,other,2,featureless,0.8967182701633108,0.8557640995399766
California,other,2,linear,0.6537301073678446,0.731525363207865
California,other,2,gam,0.5571466654034571,0.5786059824464561
California,all,3,featureless,0.9017822326056427,0.8141999203431172
California,all,3,linear,0.8832148754120211,0.8132885163239977
California,all,3,gam,0.44037483092446267,0.5062265604936008
California,same,3,featureless,0.904368894456819,0.8126727415884085
California,same,3,linear,0.22099571073732527,0.4046312546326746
California,same,3,gam,0.3479491317057903,0.4657584583213414
California,other,3,featureless,0.9017643440743068,0.8142328516116569
California,other,3,linear,0.9342788229990846,0.840370889573901
California,other,3,gam,0.4478297744806938,0.510888205246287
California,all,4,featureless,0.6961507913223072,0.5397968487669329
California,all,4,linear,0.6580043275098189,0.5187993934948196
California,all,4,gam,0.6133031899541187,0.4977719737890206
California,same,4,featureless,0.8074485792947104,0.6085924722115027
California,same,4,linear,0.7944849919956276,0.8065356691677775
California,same,4,gam,0.8058749911471025,0.8110124995400901
California,other,4,featureless,0.6947084690129766,0.5389753932486968
California,other,4,linear,0.6585150705694769,0.5187400544593673
California,other,4,gam,0.615097319946703,0.4987486218397572
California,all,5,featureless,1.3419212388556028,0.9682271600683274
California,all,5,linear,1.2507405976675934,0.9229490077306646
California,all,5,gam,1.1344505906937783,0.8665406934242824
California,same,5,featureless,1.9172010694008161,1.2192447983925183
California,same,5,linear,0.601273670944649,0.5860464622015151
California,same,5,gam,0.5982081065999737,0.5824965893757041
California,other,5,featureless,1.3342926890143545,0.9645816916888902
California,other,5,linear,1.2426629857029603,0.9185864571441761
California,other,5,gam,1.138813975513911,0.8684086636935728
Charlotte,all,1,featureless,0.37738184180567613,0.5539155351661317
Charlotte,all,1,linear,0.37450668904487844,0.5509063217145308
