subset,category,test_fold,model,mse,mae
5_0,same,1,featureless,0.025674574790194932,0.1194049795912776
5_0,same,1,cv_gam,0.01457110572914274,0.0788310360325734
5_0,other,1,featureless,0.06889694855528317,0.2506516381599191
5_0,other,1,cv_gam,0.017713345037366907,0.1094142518673615
5_0,all,1,featureless,0.06816067237416877,0.2492137626442442
5_0,all,1,cv_gam,0.017619699718180587,0.10902769793171857
5_0,same,2,featureless,0.020531842336738954,0.11384064931240409
5_0,same,2,cv_gam,0.0148502587237099,0.09960905600811362
5_0,other,2,featureless,0.061813431996964055,0.23208520957052256
5_0,other,2,cv_gam,0.012698629127888278,0.09303354368339822
5_0,all,2,featureless,0.06109901721398565,0.230714737400343
5_0,all,2,cv_gam,0.01264110127482507,0.09278880605117659
5_0,same,3,featureless,0.01040870299218422,0.07651875479399518
5_0,same,3,cv_gam,0.007357866148312739,0.06520416609235544
5_0,other,3,featureless,0.03648450962573855,0.17897183276338466
5_0,other,3,cv_gam,0.008124587899401986,0.07153739532147894
5_0,all,3,featureless,0.03587893548599484,0.17727194584293707
5_0,all,3,cv_gam,0.008068173369765546,0.0711710889860999
5_0,same,4,featureless,0.05858723789903836,0.14438903434041195
5_0,same,4,cv_gam,0.06002044812762071,0.1613660326410961
5_0,other,4,featureless,0.06698825256758047,0.24593736260156654
5_0,other,4,cv_gam,0.023438274003539195,0.1142492440727722
5_0,all,4,featureless,0.06630606554492524,0.24463021185640713
5_0,all,4,cv_gam,0.023431115635646066,0.11396672709089685
5_0,same,5,featureless,0.03180296578882069,0.1476450782790927
5_0,same,5,cv_gam,0.03180296578882069,0.1476450782790927
5_0,other,5,featureless,0.07568602125385895,0.256446726874337
5_0,other,5,cv_gam,0.02001227053194157,0.11032679088809538
5_0,all,5,featureless,0.07493312235764062,0.25510254159452195
5_0,all,5,cv_gam,0.019939823942446696,0.11004635839064487
5_1,same,1,featureless,0.012028256969944438,0.09622896491088793
5_1,same,1,cv_gam,0.005267529947455673,0.05925995605916839
5_1,other,1,featureless,0.05874362800418598,0.23036086202052192
5_1,other,1,cv_gam,0.01631792020669904,0.11172629930957698
5_1,all,1,featureless,0.05811541397848002,0.22904272327101818
5_1,all,1,cv_gam,0.01619361778041854,0.11125741999641364
5_1,same,2,featureless,0.02066278420112485,0.10853680124435104
5_1,same,2,cv_gam,0.010553327115782826,0.06902304634404693
5_1,other,2,featureless,0.034233555641849794,0.15818111891613718
5_1,other,2,cv_gam,0.014891060269638193,0.09894801842702879
5_1,all,2,featureless,0.03380456057335712,0.15696560794595887
5_1,all,2,cv_gam,0.01483616672241494,0.09871819815094164
5_1,same,3,featureless,0.024292453490438338,0.09347341184937756
5_1,same,3,cv_gam,0.01296079039166382,0.0671842514315697
5_1,other,3,featureless,0.042853573371150325,0.17951218187448148
5_1,other,3,cv_gam,0.01664388960572025,0.0849324643896304
5_1,all,3,featureless,0.042389883802318507,0.17810144473123557
5_1,all,3,cv_gam,0.01658886580639777,0.08449327273385253
5_1,same,4,featureless,0.00885897753730105,0.07670315329776235
5_1,same,4,cv_gam,0.01222930807280111,0.093722200291369
5_1,other,4,featureless,0.040619690901208566,0.18343923352989064
5_1,other,4,cv_gam,0.007793405767864843,0.07170517109966125
5_1,all,4,featureless,0.04008256065246426,0.1820873752344927
5_1,all,4,cv_gam,0.007742949221945733,0.07149915205950809
5_1,same,5,featureless,0.03300403013797282,0.1317214954539317
5_1,same,5,cv_gam,0.019879712550483764,0.09100549490933134
5_1,other,5,featureless,0.06681209251847252,0.23644504935497596
5_1,other,5,cv_gam,0.02552487199580887,0.11627067634711309
5_1,all,5,featureless,0.06624556876332618,0.2353228182385812
5_1,all,5,cv_gam,0.025465550321344798,0.11594992237708537
5_2,same,1,featureless,0.051775256914436844,0.18845836927942855
5_2,same,1,cv_gam,0.04154496527125777,0.1630800313425685
5_2,other,1,featureless,0.04875789765972658,0.20286345686598375
5_2,other,1,cv_gam,0.01947037322961156,0.11440474659739341
5_2,all,1,featureless,0.048494687069731125,0.20224738846590049
5_2,all,1,cv_gam,0.019453134451509813,0.11434325485185177
5_2,same,2,featureless,0.03585969783702103,0.14273141689108076
5_2,same,2,cv_gam,0.02046664272264433,0.11056011802397417
5_2,other,2,featureless,0.018518362333251413,0.11176091419776958
5_2,other,2,cv_gam,0.009616335300048205,0.08321258338359928
5_2,all,2,featureless,0.018375687375264398,0.11121070990414986
5_2,all,2,cv_gam,0.00962025529587545,0.08323525068674457
5_2,same,3,featureless,0.056055232228919526,0.1704608959087032
5_2,same,3,cv_gam,0.03501223254692387,0.13854839419203208
5_2,other,3,featureless,0.030913616396514944,0.15847011138469677
5_2,other,3,cv_gam,0.017752031230315303,0.10320009030403159
5_2,all,3,featureless,0.030758154193023045,0.15790954396885762
5_2,all,3,cv_gam,0.01777087075059186,0.10321196149551468
5_2,same,4,featureless,0.027063682562321216,0.13129678694842378
5_2,same,4,cv_gam,0.02588726527390863,0.1352517796398225
5_2,other,4,featureless,0.03205946858306491,0.16852893880033998
5_2,other,4,cv_gam,0.012611392072264895,0.09303874560683621
5_2,all,4,featureless,0.03182855902624002,0.16790481709699145
5_2,all,4,cv_gam,0.012594256470851786,0.09297393517125484
5_2,same,5,featureless,0.07392401315110654,0.21696163427170218
5_2,same,5,cv_gam,0.04666617044430819,0.16120467206594277
5_2,other,5,featureless,0.04291198771722245,0.18834880746989602
5_2,other,5,cv_gam,0.022797467058564544,0.11948015662799019
5_2,all,5,featureless,0.042733563945487565,0.18795800763825693
5_2,all,5,cv_gam,0.02281019422165361,0.1194320646938979
5_3,same,1,featureless,0.03786835911916785,0.16364222984981017
5_3,same,1,cv_gam,0.031162439520884034,0.12962492657324007
5_3,other,1,featureless,0.05158846610125578,0.20215764525252058
5_3,other,1,cv_gam,0.027025602785274265,0.13059760200384887
5_3,all,1,featureless,0.05135744099414486,0.20163003416483768
5_3,all,1,cv_gam,0.02700111877098942,0.13047944924041938
5_3,same,2,featureless,0.0636580076773647,0.16184987108631632
5_3,same,2,cv_gam,0.04536574926840767,0.1335020965818106
5_3,other,2,featureless,0.0402384479183415,0.1425483927193924
5_3,other,2,cv_gam,0.04173216414137063,0.1307643512659041
5_3,all,2,featureless,0.040244383897935325,0.14233020876333755
5_3,all,2,cv_gam,0.041759589665140436,0.1307402771649258
5_3,same,3,featureless,0.02087122813965753,0.09335407583282467
5_3,same,3,cv_gam,0.014193855140984458,0.08451167349556687
5_3,other,3,featureless,0.020533491700562113,0.11412869781376621
5_3,other,3,cv_gam,0.014911579787270897,0.0931997288997304
5_3,all,3,featureless,0.020417693915525517,0.11356832010900879
5_3,all,3,cv_gam,0.014896668992741917,0.09311955492108044
5_3,same,4,featureless,0.034807986794131426,0.1261333880774241
5_3,same,4,cv_gam,0.029153331738226887,0.12629380975570656
5_3,other,4,featureless,0.03917758195996414,0.17087846243208624
5_3,other,4,cv_gam,0.024620945548657843,0.114261751897424
5_3,all,4,featureless,0.03901220778755655,0.17026807962633064
5_3,all,4,cv_gam,0.024643006734899643,0.11427775121448758
5_3,same,5,featureless,0.023426902692735944,0.13138622857119167
5_3,same,5,cv_gam,0.015265921287923603,0.10145183407678622
5_3,other,5,featureless,0.03231765178374457,0.15294493029337214
5_3,other,5,cv_gam,0.017628915256968282,0.10458418662786709
5_3,all,5,featureless,0.03213086248188607,0.15246532890487408
5_3,all,5,cv_gam,0.017605573563450286,0.10449888959525123
5_4,same,1,featureless,0.025957963737147073,0.1335455852623742
5_4,same,1,cv_gam,0.01835235201080211,0.11623868277695397
5_4,other,1,featureless,0.024773030470592886,0.1299651283244113
5_4,other,1,cv_gam,0.014985088133385237,0.1020063728162105
5_4,all,1,featureless,0.02474748293333864,0.1299027236921013
5_4,all,1,cv_gam,0.014991111112824959,0.1019614254086102
5_4,same,2,featureless,0.051489407686224495,0.15293085794381492
5_4,same,2,cv_gam,0.035122629125897406,0.12506468388697992
5_4,other,2,featureless,0.036699757880289605,0.13725551355210505
5_4,other,2,cv_gam,0.029223636518842168,0.11987290073234638
5_4,all,2,featureless,0.03671430924365364,0.13718458562657115
5_4,all,2,cv_gam,0.029195045109139384,0.11982306547691604
5_4,same,3,featureless,0.026110497560758106,0.10725198839689706
5_4,same,3,cv_gam,0.030055515752761063,0.12369408268047835
5_4,other,3,featureless,0.02194950112661163,0.10625221210571727
5_4,other,3,cv_gam,0.025726561279597104,0.10489181386658945
5_4,all,3,featureless,0.021939565324656112,0.10616806714799656
5_4,all,3,cv_gam,0.02574675342265344,0.10495321977434229
5_4,same,4,featureless,0.06619979084534329,0.20354538460272634
5_4,same,4,cv_gam,0.04240496442680318,0.16290402274138618
5_4,other,4,featureless,0.05674752737053931,0.20283611785586164
5_4,other,4,cv_gam,0.04739568033649639,0.1671115648333828
5_4,all,4,featureless,0.05673133491444153,0.2027120241334421
5_4,all,4,cv_gam,0.047383755904167935,0.16718162378320672
5_4,same,5,featureless,0.03585763819047172,0.16660349993991433
5_4,same,5,cv_gam,0.020645156804741806,0.12164290210956594
5_4,other,5,featureless,0.032364153262912,0.15925348270352854
5_4,other,5,cv_gam,0.018399936679565174,0.10707780641046796
5_4,all,5,featureless,0.03234142083796251,0.15919292217681205
5_4,all,5,cv_gam,0.018397761336795382,0.10708032608713396
5_5,same,1,featureless,0.03959112096738389,0.15690288850396644
5_5,same,1,cv_gam,0.027700085975035,0.13427566376744124
5_5,other,1,featureless,0.0318094052000148,0.13810519645223324
5_5,other,1,cv_gam,0.02664006886185049,0.12633477177833943
5_5,all,1,featureless,0.03181908839085553,0.138137372108925
5_5,all,1,cv_gam,0.026639026751937567,0.12638491045054112
5_5,same,2,featureless,0.04436120697583098,0.1437141040132494
5_5,same,2,cv_gam,0.02999383409209256,0.11146822231267677
5_5,other,2,featureless,0.03560361181843578,0.1296354110854394
5_5,other,2,cv_gam,0.03182647307999557,0.11893992573435294
5_5,all,2,featureless,0.03561551836500408,0.12965231653233503
5_5,all,2,cv_gam,0.03182722629579079,0.11890430251580661
5_5,same,3,featureless,0.05624191756954128,0.1651082630994088
5_5,same,3,cv_gam,0.03967378920872193,0.13808436813485514
5_5,other,3,featureless,0.04632068915840663,0.1534265428534033
5_5,other,3,cv_gam,0.04088111390266912,0.14011496936282036
5_5,all,3,featureless,0.04632768167542938,0.15340901676994387
5_5,all,3,cv_gam,0.04088826344079222,0.14010266116546313
5_5,same,4,featureless,0.06047641180081377,0.19732131500828093
5_5,same,4,cv_gam,0.062088792270918305,0.20375165905917
5_5,other,4,featureless,0.05091212538949719,0.18145558469805492
5_5,other,4,cv_gam,0.04262717031867319,0.161125389310608
5_5,all,4,featureless,0.05091211458608773,0.18145240664706702
5_5,all,4,cv_gam,0.04270156217381048,0.16129328226609166
5_5,same,5,featureless,0.025096606099277274,0.13932316725130955
5_5,same,5,cv_gam,0.017308849137808675,0.10854328015331553
5_5,other,5,featureless,0.0201504082178155,0.1250978221146158
5_5,other,5,cv_gam,0.014368795534587387,0.1034067121152104
5_5,all,5,featureless,0.02015725020337927,0.12511694879708835
5_5,all,5,cv_gam,0.014359080041932246,0.10338394642038837
5_6,same,1,featureless,0.0661040194428256,0.21003869070313008
5_6,same,1,cv_gam,0.03853151341477064,0.16080143123186208
5_6,other,1,featureless,0.05022553663613756,0.16317071761258936
5_6,other,1,cv_gam,0.03768971125739148,0.14253056247660698
5_6,all,1,featureless,0.05018960987699371,0.16325461206260675
5_6,all,1,cv_gam,0.037616603635934207,0.14251851900312051
5_6,same,2,featureless,0.033875858902118264,0.13799939147400625
5_6,same,2,cv_gam,0.027099027953452988,0.1280116748388072
5_6,other,2,featureless,0.03316975677393372,0.13067958651075798
5_6,other,2,cv_gam,0.02298489602495721,0.10937404700460854
5_6,all,2,featureless,0.03308396378258839,0.13048266112821436
5_6,all,2,cv_gam,0.02292635546858536,0.10933333892008731
5_6,same,3,featureless,0.06329461741352858,0.19373339759857153
5_6,same,3,cv_gam,0.04444918546693079,0.13823390493239507
5_6,other,3,featureless,0.05064270769245906,0.15984460646323764
5_6,other,3,cv_gam,0.04206657735901646,0.14537853846443288
5_6,all,3,featureless,0.050590065926174155,0.15981669047385005
5_6,all,3,cv_gam,0.04202482477283744,0.1453018881094791
5_6,same,4,featureless,0.0671252557871576,0.21634966521517382
5_6,same,4,cv_gam,0.02863890923516729,0.13035022657584225
5_6,other,4,featureless,0.05690320751269168,0.19371727587423213
5_6,other,4,cv_gam,0.03583042178326908,0.14775995467977876
5_6,all,4,featureless,0.05682987174868996,0.19364025314056574
5_6,all,4,cv_gam,0.03568075552465807,0.14743134361234017
5_6,same,5,featureless,0.08442740181572711,0.2335182154855103
5_6,same,5,cv_gam,0.05022817829228486,0.181298910564866
5_6,other,5,featureless,0.0719928947410082,0.21034411556748955
5_6,other,5,cv_gam,0.04957323513737233,0.17711069749110755
5_6,all,5,featureless,0.07189785699059123,0.21023147424833954
5_6,all,5,cv_gam,0.04942069974103988,0.1768477118425412
5_7,same,1,featureless,0.06086334125023989,0.19008320693704325
5_7,same,1,cv_gam,0.04163715554391038,0.17304561060277845
5_7,other,1,featureless,0.038325356938607634,0.13508155576722197
5_7,other,1,cv_gam,0.028935208480801288,0.134162259714611
5_7,all,1,featureless,0.03822880593181647,0.13495596713301228
5_7,all,1,cv_gam,0.028945678130939605,0.13438581857587148
5_7,same,2,featureless,0.053330701776190224,0.1744584114940645
5_7,same,2,cv_gam,0.03281500159131231,0.13828479381712497
5_7,other,2,featureless,0.055802988460502856,0.17838947596327917
5_7,other,2,cv_gam,0.031049577209571733,0.1357169636137621
5_7,all,2,featureless,0.055564737250971746,0.17789376009200356
5_7,all,2,cv_gam,0.031022652407618843,0.13566169150536148
5_7,same,3,featureless,0.05417710509638713,0.19032248222668532
5_7,same,3,cv_gam,0.05240500009644104,0.14675015080458206
5_7,other,3,featureless,0.025447247726042954,0.10537817111997896
5_7,other,3,cv_gam,0.021864055097888618,0.11319302935718917
5_7,all,3,featureless,0.025424819417536094,0.10554098339548408
5_7,all,3,cv_gam,0.021858314310917098,0.11328947629533538
5_7,same,4,featureless,0.07768771329056622,0.20804312265979108
5_7,same,4,cv_gam,0.03949340358827547,0.15113004947515454
5_7,other,4,featureless,0.07315864334113793,0.19956629448612215
5_7,other,4,cv_gam,0.03737710962273847,0.1374617143381907
5_7,all,4,featureless,0.07291364428871554,0.1991735820727066
5_7,all,4,cv_gam,0.03733550403731718,0.13738094217402835
5_7,same,5,featureless,0.04482338100487163,0.16467614452793267
5_7,same,5,cv_gam,0.03547767399164166,0.13504516324163815
5_7,other,5,featureless,0.040364583282312884,0.15152592310385424
5_7,other,5,cv_gam,0.02597143562959288,0.12102807932888403
5_7,all,5,featureless,0.04018865292248365,0.1512034116973211
5_7,all,5,cv_gam,0.02595675344758575,0.12091804553012837
5_8,same,1,featureless,0.08815391126470398,0.24962827495020187
5_8,same,1,cv_gam,0.03842268587069331,0.16070917667349904
5_8,other,1,featureless,0.07740815263742154,0.21780976947598998
5_8,other,1,cv_gam,0.03573321975412138,0.14960866605555767
5_8,all,1,featureless,0.07702844433472353,0.21729617796166123
5_8,all,1,cv_gam,0.03569537444055203,0.14957361261752247
5_8,same,2,featureless,0.08688966291534041,0.234299895809938
5_8,same,2,cv_gam,0.050483141512183125,0.17974513196723857
5_8,other,2,featureless,0.09881315805961038,0.2300211887887828
5_8,other,2,cv_gam,0.049091323041418805,0.17214375895869818
5_8,all,2,featureless,0.0983268245362992,0.22929256645488919
5_8,all,2,cv_gam,0.04906455597003071,0.1721286839197839
5_8,same,3,featureless,0.04110866718609134,0.16920468944523867
5_8,same,3,cv_gam,0.041214714349517026,0.14995477844432073
5_8,other,3,featureless,0.03212946997471835,0.11814694697721903
5_8,other,3,cv_gam,0.021351555100857,0.105859565472239
5_8,all,3,featureless,0.031857720894787916,0.11713606778540757
5_8,all,3,cv_gam,0.021385159900735348,0.1060456633844151
5_8,same,4,featureless,0.0767582205693612,0.23218995035249979
5_8,same,4,cv_gam,0.03384532594832666,0.14456975156793028
5_8,other,4,featureless,0.0786703168960399,0.2098852223351541
5_8,other,4,cv_gam,0.03723353960767419,0.1573502515246873
5_8,all,4,featureless,0.07825803377676244,0.20946032274894436
5_8,all,4,cv_gam,0.0371837864520733,0.1572582043855265
5_8,same,5,featureless,0.03973772111704431,0.1631213945618086
5_8,same,5,cv_gam,0.029006693915321936,0.13147897586562918
5_8,other,5,featureless,0.04499752832244831,0.1639886120760997
5_8,other,5,cv_gam,0.020080700310672706,0.10923724235454832
5_8,all,5,featureless,0.044642398519258,0.16316131699567013
5_8,all,5,cv_gam,0.020052856481703962,0.10913187179171602
5_9,same,1,featureless,0.07025376224613555,0.22480856785233644
5_9,same,1,cv_gam,0.050813964544280665,0.18762676302897535
5_9,other,1,featureless,0.14757453336152312,0.34319322059209234
5_9,other,1,cv_gam,0.01841176475885583,0.1047594113791059
5_9,all,1,featureless,0.14563123702214137,0.3404563794312049
5_9,all,1,cv_gam,0.018254195815590436,0.1043392528933907
5_9,same,2,featureless,0.06619534706942352,0.22134699848728856
5_9,same,2,cv_gam,0.04267766593402531,0.15548387794488133
5_9,other,2,featureless,0.2289362004687811,0.455125747415877
5_9,other,2,cv_gam,0.03829870676916163,0.1555169653030626
5_9,all,2,featureless,0.22650679739005958,0.4524489395303509
5_9,all,2,cv_gam,0.03811557581929564,0.15476220414416644
5_9,same,3,featureless,0.06463249570554695,0.23018018110695246
5_9,same,3,cv_gam,0.03179373697789563,0.14630628545816096
5_9,other,3,featureless,0.13759503083836355,0.32951135661082726
5_9,other,3,cv_gam,0.020069939823757245,0.10484314610201127
5_9,all,3,featureless,0.13568273160340194,0.3265967466165979
5_9,all,3,cv_gam,0.019890674167265754,0.10439229583315517
5_9,same,4,featureless,0.08870822602045092,0.2618203162270719
5_9,same,4,cv_gam,0.04570646081900504,0.16923078783380133
5_9,other,4,featureless,0.1672365561414227,0.35783737490846534
5_9,other,4,cv_gam,0.02181497866976361,0.11089810808720728
5_9,all,4,featureless,0.16521832947427517,0.3551144766367537
5_9,all,4,cv_gam,0.021727684924761934,0.11077994585565525
5_9,same,5,featureless,0.06485486551156143,0.21846795041963946
5_9,same,5,cv_gam,0.03782943397521777,0.15615539295259426
5_9,other,5,featureless,0.17917815760624223,0.38402892190979143
5_9,other,5,cv_gam,0.02479290113089842,0.12866049039986865
5_9,all,5,featureless,0.1770267421240194,0.3812175197718146
5_9,all,5,cv_gam,0.024594707305706013,0.12803794192883997
6_0,same,1,featureless,0.02579355204757729,0.13398855885558603
6_0,same,1,cv_gam,0.018459058045874586,0.10327421759571961
6_0,other,1,featureless,0.07325871692380077,0.2583515877667359
6_0,other,1,cv_gam,0.02112781703043929,0.11433993912897328
6_0,all,1,featureless,0.07259799102921852,0.2571217790123898
6_0,all,1,cv_gam,0.021058549398645727,0.11411362749657039
6_0,same,2,featureless,0.01531943724260635,0.08511623252359406
6_0,same,2,cv_gam,0.00846872005161305,0.06754407510873732
6_0,other,2,featureless,0.034119769524163845,0.16669999547582284
6_0,other,2,cv_gam,0.007923959440681264,0.07156618163778539
6_0,all,2,featureless,0.033634960381536405,0.16549654399708033
6_0,all,2,cv_gam,0.007889865083596837,0.07133480959246777
6_0,same,3,featureless,0.06076303676765482,0.15758604722951075
6_0,same,3,cv_gam,0.03867213762828298,0.11541370271515965
6_0,other,3,featureless,0.046530959275491314,0.18967726945566274
6_0,other,3,cv_gam,0.019182513958983093,0.08644826338278193
6_0,all,3,featureless,0.04605256800371707,0.18838955939690785
6_0,all,3,cv_gam,0.01918671821028884,0.08644911361599428
6_0,same,4,featureless,0.011320333211288584,0.0877816461060556
6_0,same,4,cv_gam,0.009535501820398003,0.08312518706137165
6_0,other,4,featureless,0.056459726139394616,0.22703717027444087
6_0,other,4,cv_gam,0.008199890981100657,0.07675018800576355
6_0,all,4,featureless,0.05583494252385094,0.22570253703671747
6_0,all,4,cv_gam,0.008151731755653237,0.07659522623703878
6_0,same,5,featureless,0.03271538155697264,0.14517100787046716
6_0,same,5,cv_gam,0.028540982476687255,0.1171264586068633
6_0,other,5,featureless,0.06525552415514826,0.23786232243957106
6_0,other,5,cv_gam,0.029584332020704575,0.13512903256462405
6_0,all,5,featureless,0.06466516201351633,0.23680160572995967
6_0,all,5,cv_gam,0.029551789216956174,0.1349539800042743
6_1,same,1,featureless,0.047852184808110904,0.19264011833189124
6_1,same,1,cv_gam,0.022256527025630832,0.11753869265588844
6_1,other,1,featureless,0.058281520349382845,0.22636028846205283
6_1,other,1,cv_gam,0.011433813305929547,0.08493365087566197
6_1,all,1,featureless,0.05769103161887396,0.22516081759336837
6_1,all,1,cv_gam,0.011388552380114615,0.08479314124006156
6_1,same,2,featureless,0.042680548204860044,0.15995568937682111
6_1,same,2,cv_gam,0.025447763734846307,0.11603847254411453
6_1,other,2,featureless,0.01750692104825795,0.12152844630787621
6_1,other,2,cv_gam,0.00569801008132454,0.056885662861792044
6_1,all,2,featureless,0.017178083325768777,0.12046774199967689
6_1,all,2,cv_gam,0.00570336024190278,0.05687995565301855
6_1,same,3,featureless,0.024962558508361245,0.12835899919904267
6_1,same,3,cv_gam,0.02944316501370317,0.13094613957218385
6_1,other,3,featureless,0.03629551508060913,0.17132602627219923
6_1,other,3,cv_gam,0.01048357185500197,0.08518772884723304
6_1,all,3,featureless,0.03581278715151909,0.17008863970036203
6_1,all,3,cv_gam,0.010457019018177645,0.08501909661949157
6_1,same,4,featureless,0.021338017157736044,0.11926083364153091
6_1,same,4,cv_gam,0.021797771600454603,0.11270341689358784
6_1,other,4,featureless,0.04184636820272812,0.18847175192399263
6_1,other,4,cv_gam,0.010067108464630698,0.08310614207947851
6_1,all,4,featureless,0.04131898594445279,0.18713269047581088
6_1,all,4,cv_gam,0.010034585857441667,0.08299169951092966
6_1,same,5,featureless,0.058491172137593805,0.194459862909834
6_1,same,5,cv_gam,0.03847259652493988,0.14027743000321596
6_1,other,5,featureless,0.04613946238815583,0.19652824585735643
6_1,other,5,cv_gam,0.008358082926766229,0.07353271497780109
6_1,all,5,featureless,0.04562993122727917,0.19530812712566956
6_1,all,5,cv_gam,0.008347977493056399,0.07348159029164877
6_2,same,1,featureless,0.0215660340770808,0.12624678318323102
6_2,same,1,cv_gam,0.015865152413731643,0.10184350227669416
6_2,other,1,featureless,0.04394114998702811,0.18790373041991468
6_2,other,1,cv_gam,0.02052214831805153,0.12144024327855657
6_2,all,1,featureless,0.043612862497764505,0.1870769632221563
6_2,all,1,cv_gam,0.020469996979391763,0.12127106231807856
6_2,same,2,featureless,0.013076439482127248,0.08842488815813176
6_2,same,2,cv_gam,0.0076513640454302706,0.06707030312590966
6_2,other,2,featureless,0.01155715319630944,0.09492524856369057
6_2,other,2,cv_gam,0.008165572726662506,0.06964179077312703
6_2,all,2,featureless,0.01138988992377875,0.09418020544310704
6_2,all,2,cv_gam,0.0081552203793402,0.06957950323204014
6_2,same,3,featureless,0.023681148413282203,0.11128917784137138
6_2,same,3,cv_gam,0.017279356650316033,0.08587563086293429
6_2,other,3,featureless,0.0339767819090142,0.16038333809691724
6_2,other,3,cv_gam,0.017275372044582304,0.08632654403559092
6_2,all,3,featureless,0.033721174499781854,0.15955822006325648
6_2,all,3,cv_gam,0.017258739724826846,0.08622423396887567
6_2,same,4,featureless,0.038289757759527435,0.14249441316702147
6_2,same,4,cv_gam,0.04216105442271727,0.15849926197028497
6_2,other,4,featureless,0.04279692482099116,0.179712040327374
6_2,other,4,cv_gam,0.022191834864155154,0.11035346105910693
6_2,all,4,featureless,0.04252558766179752,0.17900052574233974
6_2,all,4,cv_gam,0.022221321140115092,0.110387446701622
6_2,same,5,featureless,0.030097148698889357,0.13221134444816968
6_2,same,5,cv_gam,0.03314587481040165,0.11427588162989247
6_2,other,5,featureless,0.041842253268434756,0.17535309388062453
6_2,other,5,cv_gam,0.020769853471421507,0.10889928315253841
6_2,all,5,featureless,0.04156534212501633,0.1745978858534544
6_2,all,5,cv_gam,0.020761998238799886,0.10885916065970039
6_3,same,1,featureless,0.02738245783405825,0.1458681890585234
6_3,same,1,cv_gam,0.011421535338864943,0.08786789775025804
6_3,other,1,featureless,0.032520434457658884,0.15674142699967947
6_3,other,1,cv_gam,0.0130674685197829,0.09868134865324646
6_3,all,1,featureless,0.03240838212589209,0.15650673013148234
6_3,all,1,cv_gam,0.013048870657610404,0.09859113350434895
6_3,same,2,featureless,0.030459461451204622,0.12168763468300468
6_3,same,2,cv_gam,0.01684051695062895,0.10015915995811933
6_3,other,2,featureless,0.018345684604983797,0.11246661593076081
6_3,other,2,cv_gam,0.01764661633431624,0.10206902448425204
6_3,all,2,featureless,0.01833805422494752,0.11233070688098983
6_3,all,2,cv_gam,0.01762164166398599,0.10201449913631624
6_3,same,3,featureless,0.03346419768250106,0.1424303520375381
6_3,same,3,cv_gam,0.020772093215529672,0.09510264775885445
6_3,other,3,featureless,0.03580410763744047,0.15451338530021144
6_3,other,3,cv_gam,0.021736538600573164,0.10360230134172943
6_3,all,3,featureless,0.03570222990552281,0.154236898598337
6_3,all,3,cv_gam,0.02170912112981815,0.1034977594077127
6_3,same,4,featureless,0.052017562790524205,0.17013916933535592
6_3,same,4,cv_gam,0.04383409492921682,0.1737820943019057
6_3,other,4,featureless,0.043587791294325315,0.17405898885759807
6_3,other,4,cv_gam,0.03150294208616554,0.13441647968566167
6_3,all,4,featureless,0.043531606917527915,0.1738475942451036
6_3,all,4,cv_gam,0.03151251182565021,0.13444175208808418
6_3,same,5,featureless,0.025610177136606255,0.14036296196490256
6_3,same,5,cv_gam,0.017633423967490427,0.10999680103096754
6_3,other,5,featureless,0.029112253997468012,0.14704025917796926
6_3,other,5,cv_gam,0.015129980099770042,0.1043204582333285
6_3,all,5,featureless,0.029011814443734664,0.14681217239988587
6_3,all,5,cv_gam,0.015112044294039787,0.1042505477641708
6_4,same,1,featureless,0.0440583815900596,0.16900063884240385
6_4,same,1,cv_gam,0.027847685356180187,0.13977841494094453
6_4,other,1,featureless,0.03786360373747193,0.15878049020371418
6_4,other,1,cv_gam,0.02604000855798291,0.11949611777939038
6_4,all,1,featureless,0.037820786042006733,0.15866373660108687
6_4,all,1,cv_gam,0.02601072529653553,0.11949645852440383
6_4,same,2,featureless,0.03665183398732532,0.1369384594912045
6_4,same,2,cv_gam,0.017198688219590315,0.08500025897414257
6_4,other,2,featureless,0.025542423339576834,0.12244903444176983
6_4,other,2,cv_gam,0.022332912675389668,0.1079292236349342
6_4,all,2,featureless,0.025541910714462778,0.12236826156426282
6_4,all,2,cv_gam,0.022297681349640937,0.10779688859484145
6_4,same,3,featureless,0.027032103316540698,0.14066541769459542
6_4,same,3,cv_gam,0.021441074115026656,0.11100004580084417
6_4,other,3,featureless,0.025401351705111305,0.13933569414686564
6_4,other,3,cv_gam,0.016277201921804443,0.10571084986929002
6_4,all,3,featureless,0.025355709206758524,0.13918690821614885
6_4,all,3,cv_gam,0.016297450538896724,0.1057287468545923
6_4,same,4,featureless,0.1094927062287989,0.23937229424365325
6_4,same,4,cv_gam,0.06617608653305895,0.19384548667690224
6_4,other,4,featureless,0.06120450189000382,0.19330543754121174
6_4,other,4,cv_gam,0.045871364915064876,0.16015506544041963
6_4,all,4,featureless,0.061255571321748276,0.1932169673478986
6_4,all,4,cv_gam,0.045916969177724275,0.1602468351419689
6_4,same,5,featureless,0.028573637989302292,0.1289793732670547
6_4,same,5,cv_gam,0.020475886420286173,0.10984559846532278
6_4,other,5,featureless,0.02518531907863203,0.1276984079539734
6_4,other,5,cv_gam,0.015888521327088876,0.0955955077108307
6_4,all,5,featureless,0.025146469887293525,0.12755783662620795
6_4,all,5,cv_gam,0.015867494204801748,0.09554660963909983
6_5,same,1,featureless,0.036058607695953974,0.1542340285506778
