subset,category,fold_id,model,downsample,seed_id,train_size,test_size,rmse,mae
1,all,1,linear,True,1,138406,10084,0.027962674924717986,0.014948625854700137
1,other,2,featureless,True,1,40336,10084,0.030363406985998154,0.01941961795091629
1,other,2,linear,True,1,40336,10084,0.03558631857653681,0.015526690128396942
1,all,2,featureless,True,1,40336,10084,0.030269287526607513,0.018809529021382332
1,all,2,featureless,True,1,138406,10084,0.030269287526607513,0.018809529021382332
1,all,2,linear,True,1,40336,10084,0.03401364035575431,0.015094939219481638
1,all,2,linear,True,1,138406,10084,0.03401364035575431,0.015094939219481638
1,other,3,featureless,True,1,40336,10084,0.030160456895828247,0.019607659429311752
1,other,3,linear,True,1,40336,10084,0.030206549785453805,0.015383100423151275
1,all,3,featureless,True,1,40336,10084,0.030050264671444893,0.019041895866394043
1,all,3,featureless,True,1,138406,10084,0.030050264671444893,0.019041895866394043
1,all,3,linear,True,1,40336,10084,0.027704839101063593,0.014924711022809567
1,all,3,linear,True,1,138406,10084,0.027704839101063593,0.014924711022809567
1,other,4,featureless,True,1,40336,10084,0.03062506578862667,0.019723275676369667
1,other,4,linear,True,1,40336,10084,0.032913575362828414,0.015424611254159809
1,all,4,featureless,True,1,40336,10084,0.030525779351592064,0.01907486282289028
1,all,4,featureless,True,1,138406,10084,0.030525779351592064,0.01907486282289028
1,all,4,linear,True,1,40336,10084,0.040744702257816616,0.015015024269506738
1,all,4,linear,True,1,138406,10084,0.040744702257816616,0.015015024269506738
1,other,5,featureless,True,1,40336,10084,0.031493015587329865,0.01957540027797222
1,other,5,linear,True,1,40336,10084,0.03113093277151194,0.015794781317570117
1,all,5,featureless,True,1,40336,10084,0.031415387988090515,0.018907424062490463
1,all,5,featureless,True,1,138406,10084,0.031415387988090515,0.018907424062490463
1,all,5,linear,True,1,40336,10084,0.048327072121558616,0.01540252074295223
1,all,5,linear,True,1,138406,10084,0.048327072121558616,0.01540252074295223
2,other,1,featureless,True,1,41291,10323,0.03540050610899925,0.0192832350730896
2,other,1,linear,True,1,41291,10323,0.0339521089063565,0.015441962071599785
2,all,1,featureless,True,1,41291,10323,0.035396769642829895,0.01913660392165184
2,all,1,featureless,True,1,137212,10323,0.035396769642829895,0.01913660392165184
2,all,1,linear,True,1,41291,10323,0.041916778799603045,0.015351417822327407
2,all,1,linear,True,1,137212,10323,0.041916778799603045,0.015351417822327407
2,other,2,featureless,True,1,41291,10323,0.03471449762582779,0.018877767026424408
2,other,2,linear,True,1,41291,10323,0.033710459083068064,0.015261051302333684
2,all,2,featureless,True,1,41291,10323,0.03470952436327934,0.0187463890761137
2,all,2,featureless,True,1,137212,10323,0.03470952436327934,0.0187463890761137
2,all,2,linear,True,1,41291,10323,0.0618666973686262,0.015215982368422809
2,all,2,linear,True,1,137212,10323,0.0618666973686262,0.015215982368422809
2,other,3,featureless,True,1,41291,10323,0.03580125793814659,0.01893644779920578
2,other,3,linear,True,1,41291,10323,0.03377570652356345,0.015543219110592837
2,all,3,featureless,True,1,41291,10323,0.03579758107662201,0.018822066485881805
2,all,3,featureless,True,1,137212,10323,0.03579758107662201,0.018822066485881805
2,all,3,linear,True,1,41291,10323,0.033591855962865326,0.015369951799507398
