subset,category,fold_id,model,downsample,seed_id,train_size,test_size,rmse,mae,train_time
MC,same,5,linear,False,0,27242,6810,0.038486924,0.02115563,6388.071309804916
PJ,same,5,linear,False,0,11100,2774,0.02018351,0.007603469,1943.8932890892029
PP,same,5,linear,False,0,11656,2914,0.023828166,0.012168897,2594.8537318706512
Detritus,same,5,linear,False,0,2774,693,0.0022722697,0.0013216077,17.286745309829712
Rhizo.Detritus,same,5,linear,False,0,7120,1779,0.0035575265,0.0018939679,106.6321268081665
Rhizo,same,5,linear,False,0,3076,768,0.0036529133,0.0019243734,33.87731671333313
Control,same,5,linear,False,0,2916,728,0.019512288,0.009570671,30.604288816452023
NoLitter,same,5,linear,False,0,2831,707,0.022453465,0.008572681,18.237037420272827
DBLitter,same,5,linear,False,0,2864,715,0.019736443,0.009338933,27.14451003074646
AK,same,5,linear,False,0,9449,2362,0.028038519,0.017141826,200.2180416584015
AN,same,5,linear,False,0,14924,3730,0.017470725,0.0087917745,2691.4444029331207
PR,same,5,linear,False,0,10927,2731,0.03056367,0.017123865,3639.6911447048183
SPRUCE,same,5,linear,False,0,5323,1330,0.053696316,0.03312034,100.30476927757265
GR,same,5,linear,False,0,10061,2515,0.023420269,0.0139760645,1396.9768676757812
BS,same,5,linear,False,0,12285,3071,0.020304395,0.010569677,2376.390398979187
Hopland,same,5,linear,False,0,808,201,0.018018628,0.009624101,2.295133590698242
Angelo,same,5,linear,False,0,569,142,0.0172977,0.010468306,1.6700921058654783
Sedgwick,same,5,linear,False,0,720,179,0.013000199,0.0074091814,2.2349812984466557
glacier_forefield,same,5,tree,False,0,1460,365,0.0046090332823241,0.0027012676940872,16.61362075805664
litchfield_island,same,5,tree,False,0,1777,444,0.0052037104460916,0.0033241531338365,15.519856691360474
PJ,same,5,tree,False,0,11100,2774,0.0201434647332459,0.0073767281782671,200.6920394897461
MC,same,5,tree,False,0,27242,6810,0.0384364264071358,0.0205262457956229,407.1934058666229
PP,same,5,tree,False,0,11656,2914,0.0240145183583844,0.0119606240563759,195.3935673236847
GL,same,5,tree,False,0,11189,2797,0.0185442657059151,0.0074842178996643,249.01535534858704
DBLitter,same,5,tree,False,0,2864,715,0.0208676849282274,0.0092291505462074,34.24765968322754
Detritus,same,5,tree,False,0,2774,693,0.00227271968136,0.0012184996157884,38.24629592895508
Rhizo.Detritus,same,5,tree,False,0,7120,1779,0.0036042136344431,0.0020213439185601,126.69010424613953
Control,same,5,tree,False,0,2916,728,0.0202729450863758,0.0099952476371418,41.84755921363831
Rhizo,same,5,tree,False,0,3076,768,0.00362602843558,0.0020468725124374,53.86104655265808
NoLitter,same,5,tree,False,0,2831,707,0.0231137229604184,0.0089577134518034,53.39057159423828
AK,same,5,tree,False,0,9449,2362,0.0279847166236562,0.0170590705376964,114.98125886917114
SPRUCE,same,5,tree,False,0,5323,1330,0.0539542399564114,0.0329103544354438,58.72899103164673
PR,same,5,tree,False,0,10927,2731,0.0308853507199488,0.0169568668518747,221.3840310573578
AN,same,5,tree,False,0,14924,3730,0.0175389661402745,0.0088636100713411,247.05370163917544
BS,same,5,tree,False,0,12285,3071,0.0202239422107261,0.0103560376250103,221.07694602012637
